time,pitch,roll,heading,aileronInput,elevatorInput,Baro_altitude,Baro_vertical_speed,Baro_temperature,GPS_locked,GPS_coord_x,GPS_coord_y,GPS_altitude,GPS_heading,GPS_speed,GPS_satellites,aileronTrim,elevatorTrim
38.267,4.81,137.5,194.31,-1.0,0.0,16.42,0.01,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
38.467,4.81,137.5,194.31,-1.0,0.0,16.43,0.02,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
38.667,4.81,137.5,194.31,-1.0,0.0,16.45,0.03,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
38.867,4.81,137.5,194.31,-1.0,0.0,16.45,0.03,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
39.067,4.81,137.5,194.31,-1.0,0.0,16.42,-0.01,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
39.267,4.81,137.5,194.31,-1.0,0.0,16.41,-0.01,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
39.467,4.81,137.5,194.31,-1.0,0.0,16.41,-0.01,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
39.667,4.81,137.5,194.31,-1.0,0.0,16.36,-0.05,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
39.867,4.81,137.5,194.31,-1.0,0.0,16.31,-0.09,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
40.067,4.81,137.5,194.31,-1.0,0.0,16.34,-0.05,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
40.267,4.81,137.5,194.31,-1.0,0.0,16.29,-0.09,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
40.467,4.81,137.5,194.31,-1.0,0.0,16.27,-0.09,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
40.667,4.81,137.5,194.31,-1.0,0.0,16.31,-0.04,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
40.867,4.81,137.5,194.31,-1.0,0.0,16.25,-0.09,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
41.067,4.81,137.5,194.31,-1.0,0.0,16.26,-0.07,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
41.267,4.81,137.5,194.31,-1.0,0.0,16.25,-0.06,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
41.467,4.81,137.5,194.31,-1.0,0.0,16.27,-0.03,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
41.667,4.81,137.5,194.31,-1.0,0.0,16.29,-0.0,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
41.867,4.81,137.5,194.31,-1.0,0.0,16.29,-0.0,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
42.067,4.81,137.5,194.31,-1.0,0.0,16.25,-0.04,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
42.267,4.81,137.5,194.31,-1.0,0.0,16.28,-0.01,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
42.467,4.81,137.5,194.31,-1.0,0.0,16.29,0.01,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
42.667,4.81,137.5,194.31,-1.0,0.0,16.34,0.06,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
42.867,4.81,137.5,194.31,-1.0,0.0,16.35,0.05,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
43.067,4.81,137.5,194.31,-1.0,0.0,16.34,0.03,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
43.267,4.81,137.5,194.31,-1.0,0.0,16.33,0.02,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
43.467,4.81,137.5,194.31,-1.0,0.0,16.35,0.03,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
43.667,4.81,137.5,194.31,-1.0,0.0,16.35,0.03,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
43.867,4.81,137.5,194.31,-1.0,0.0,16.42,0.09,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
44.07,4.81,137.5,194.31,-1.0,0.0,16.44,0.09,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
44.27,4.81,137.5,194.31,-1.0,0.0,16.41,0.04,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
44.47,4.81,137.5,194.31,-1.0,0.0,16.39,0.02,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
44.671,4.81,137.5,194.31,-1.0,0.0,16.44,0.06,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
44.873,4.81,137.5,194.31,-1.0,0.0,16.41,0.02,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
45.106,4.81,137.5,194.31,-1.0,0.0,16.39,0.01,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
45.306,4.81,137.5,194.31,-1.0,0.0,16.42,0.04,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
45.506,4.81,137.5,194.31,-1.0,0.0,16.41,0.02,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
45.706,4.81,137.5,194.31,-1.0,0.0,16.42,0.03,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
45.906,4.81,137.5,194.31,-1.0,0.0,16.4,0.0,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
46.106,4.81,137.5,194.31,-1.0,0.0,16.42,0.02,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
46.306,4.81,137.5,194.31,-1.0,0.0,16.4,-0.0,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
46.506,4.81,137.5,194.31,-1.0,0.0,16.39,-0.01,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
46.706,4.81,137.5,194.31,-1.0,0.0,16.36,-0.04,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
46.906,4.81,137.5,194.31,-1.0,0.0,16.31,-0.08,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
47.106,4.81,137.5,194.31,-1.0,0.0,16.36,-0.02,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
47.306,4.81,137.5,194.31,-1.0,0.0,16.35,-0.02,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
47.506,4.81,137.5,194.31,-1.0,0.0,16.41,0.04,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
47.706,4.81,137.5,194.31,-1.0,0.0,16.43,0.05,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
47.906,4.81,137.5,194.31,-1.0,0.0,16.45,0.05,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
48.106,4.81,137.5,194.31,-1.0,0.0,16.46,0.06,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
48.306,4.81,137.5,194.31,-1.0,0.0,16.48,0.06,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
48.507,4.81,137.5,194.31,-1.0,0.0,16.5,0.07,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
48.707,4.81,137.5,194.31,-1.0,0.0,16.51,0.07,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
48.907,4.81,137.5,194.31,-1.0,0.0,16.51,0.05,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
49.107,4.81,137.5,194.31,-1.0,0.0,16.51,0.04,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
49.307,4.81,124.73,194.31,-1.0,0.0,16.47,0.0,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
49.507,4.81,136.13,194.31,-1.0,0.0,16.43,-0.03,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
49.707,4.81,137.35,194.31,-1.0,0.0,16.42,-0.04,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
49.907,4.81,137.48,194.31,-1.0,0.0,16.39,-0.06,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
50.107,4.81,137.5,194.31,-1.0,0.0,16.47,0.02,30.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
50.307,4.81,137.5,194.31,-1.0,0.0,16.46,0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
50.507,4.81,137.5,194.31,-1.0,0.0,16.46,0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
50.707,4.81,137.5,194.31,-1.0,0.0,16.41,-0.04,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
50.907,4.81,137.5,194.31,-1.0,0.0,16.46,0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
51.107,4.81,137.5,194.31,-1.0,0.0,16.45,0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
51.307,4.81,137.5,194.31,-1.0,0.0,16.44,-0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
51.507,4.81,137.5,194.31,-1.0,0.0,16.42,-0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
51.707,4.81,137.5,194.31,-1.0,0.0,16.45,0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
51.907,4.81,137.5,194.31,-1.0,0.0,16.37,-0.07,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
52.107,4.81,137.5,194.31,-1.0,0.0,16.39,-0.04,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
52.307,4.81,137.5,194.31,-1.0,0.0,16.35,-0.07,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
52.507,4.81,137.5,194.31,-1.0,0.0,16.36,-0.04,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
52.707,4.81,137.5,194.31,-1.0,0.0,16.4,0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
52.907,4.81,137.5,194.31,-1.0,0.0,16.39,-0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
53.107,4.81,137.5,194.31,-1.0,0.0,16.41,0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
53.308,4.81,137.5,194.31,-1.0,0.0,16.42,0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
53.508,4.81,137.5,194.31,-1.0,0.0,16.39,-0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
53.708,4.81,137.5,194.31,-1.0,0.0,16.38,-0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
53.908,4.81,137.5,194.31,-1.0,0.0,16.37,-0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
54.108,4.81,137.5,194.31,-1.0,0.0,16.38,-0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
54.308,4.81,137.5,194.31,-1.0,0.0,16.36,-0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
54.508,4.81,137.5,194.31,-1.0,0.0,16.4,0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
54.708,4.81,137.5,194.31,-1.0,0.0,16.38,-0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
54.908,4.81,137.5,194.31,-1.0,0.0,16.36,-0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
55.108,4.81,137.5,194.31,-1.0,0.0,16.35,-0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
55.308,4.81,137.5,194.31,-1.0,0.0,16.33,-0.04,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
55.508,4.81,137.5,194.31,-1.0,0.0,16.32,-0.05,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
55.708,4.81,137.5,194.31,-1.0,0.0,16.31,-0.05,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
55.908,4.81,137.5,194.31,-1.0,0.0,16.32,-0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
56.108,4.81,137.5,194.31,-1.0,0.0,16.33,-0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
56.308,4.81,137.5,194.31,-1.0,0.0,16.34,-0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
56.508,4.81,137.5,194.31,-1.0,0.0,16.4,0.05,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
56.708,4.81,137.5,194.31,-1.0,0.0,16.42,0.06,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
56.908,4.81,137.5,194.31,-1.0,0.0,16.37,0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
57.108,4.81,137.5,194.31,-1.0,0.0,16.41,0.04,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
57.308,4.81,137.5,194.31,-1.0,0.0,16.42,0.05,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
57.508,4.81,137.5,194.31,-1.0,0.0,16.35,-0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
57.709,4.81,137.5,194.31,-1.0,0.0,16.33,-0.04,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
57.909,4.81,137.5,194.31,-1.0,0.0,16.36,-0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
58.109,4.81,137.5,194.31,-1.0,0.0,16.36,-0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
58.309,4.81,137.5,194.31,-1.0,0.0,16.33,-0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
58.509,4.81,137.5,194.31,-1.0,0.0,16.33,-0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
58.709,4.81,137.5,194.31,-1.0,0.0,16.38,0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
58.909,4.81,137.5,194.31,-1.0,0.0,16.36,0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
59.109,4.81,137.5,194.31,-1.0,0.0,16.32,-0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
59.309,4.81,137.5,194.31,-1.0,0.0,16.33,-0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
59.509,4.81,137.5,194.31,-1.0,0.0,16.34,-0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
59.709,4.81,137.5,194.31,-1.0,0.0,16.34,-0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
59.909,4.81,137.5,194.31,-1.0,0.0,16.34,-0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
60.109,4.81,137.5,194.31,-1.0,0.0,16.35,-0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
60.309,4.81,137.5,194.31,-1.0,0.0,16.35,-0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
60.509,4.81,137.5,194.31,-1.0,0.0,16.29,-0.06,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
60.709,4.81,137.5,194.31,-1.0,0.0,16.31,-0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
60.909,4.81,137.5,194.31,-1.0,0.0,16.36,0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
61.109,4.81,137.5,194.31,-1.0,0.0,16.31,-0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
61.309,4.81,137.5,194.31,-1.0,0.0,16.32,-0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
61.509,4.81,137.5,194.31,-1.0,0.0,16.34,0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
61.709,4.81,137.5,194.31,-1.0,0.0,16.39,0.06,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
61.909,4.81,137.5,194.31,-1.0,0.0,16.41,0.07,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
62.109,4.81,137.5,194.31,-1.0,0.0,16.45,0.09,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
62.309,4.81,137.5,194.31,-1.0,0.0,16.4,0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
62.509,4.81,137.5,194.31,-1.0,0.0,16.42,0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
62.709,4.81,137.5,194.31,-1.0,0.0,16.4,0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
62.909,4.81,137.5,194.31,-1.0,0.0,16.35,-0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
63.109,4.81,137.5,194.31,-1.0,0.0,16.36,-0.02,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
63.309,4.81,137.5,194.31,-1.0,0.0,16.37,-0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
63.509,4.81,137.5,194.31,-1.0,0.0,16.38,0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
63.709,4.81,137.5,194.31,-1.0,0.0,16.36,-0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
63.909,4.81,137.5,194.31,-1.0,0.0,16.33,-0.05,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
64.109,4.81,137.5,194.31,-1.0,0.0,16.31,-0.05,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
64.309,4.81,137.5,194.31,-1.0,0.0,16.35,-0.01,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
64.509,4.81,137.5,194.31,-1.0,0.0,16.35,-0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
64.709,4.81,137.5,194.31,-1.0,0.0,16.36,0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
64.909,4.81,137.5,194.31,-1.0,0.0,16.36,0.0,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
65.109,4.81,137.5,194.31,-1.0,0.0,16.4,0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
65.309,4.81,137.5,194.31,-1.0,0.0,16.47,0.09,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
65.509,4.81,137.5,194.31,-1.0,0.0,16.46,0.07,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
65.709,4.81,137.5,194.31,-1.0,0.0,16.48,0.07,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
65.909,4.81,137.5,194.31,-1.0,0.0,16.5,0.08,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
66.109,4.81,137.5,194.31,-1.0,0.0,16.56,0.12,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
66.309,4.81,137.5,194.31,-1.0,0.0,16.52,0.06,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
66.509,4.81,137.5,194.31,-1.0,0.0,16.51,0.03,30.02,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
66.709,4.81,137.5,194.31,-1.0,0.0,16.55,0.07,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
66.909,4.81,137.5,194.31,-1.0,0.0,16.54,0.04,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
67.109,4.81,137.5,194.31,-1.0,0.0,16.53,0.03,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
67.309,4.81,137.5,194.31,-1.0,0.0,16.54,0.03,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
67.509,4.81,137.5,194.31,-1.0,0.0,16.53,0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
67.709,4.81,137.5,194.31,-1.0,0.0,16.49,-0.03,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
67.909,4.81,137.5,194.31,-1.0,0.0,16.44,-0.07,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
68.109,4.81,137.5,194.31,-1.0,0.0,16.42,-0.08,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
68.309,4.81,137.5,194.31,-1.0,0.0,16.42,-0.06,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
68.509,4.81,137.5,194.31,-1.0,0.0,16.41,-0.06,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
68.709,4.81,137.5,194.31,-1.0,0.0,16.42,-0.04,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
68.909,4.81,137.5,194.31,-1.0,0.0,16.46,0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
69.109,4.81,137.5,194.31,-1.0,0.0,16.44,-0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
69.309,4.81,137.5,194.31,-1.0,0.0,16.4,-0.05,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
69.509,4.81,137.5,194.31,-1.0,0.0,16.45,0.0,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
69.709,4.81,137.5,194.31,-1.0,0.0,16.45,0.0,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
69.909,4.81,137.5,194.31,-1.0,0.0,16.43,-0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
70.109,4.81,137.5,194.31,-1.0,0.0,16.43,-0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
70.309,4.81,137.5,194.31,-1.0,0.0,16.43,-0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
70.509,4.81,137.5,194.31,-1.0,0.0,16.49,0.04,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
70.709,4.81,137.5,194.31,-1.0,0.0,16.53,0.08,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
70.909,4.81,137.5,194.31,-1.0,0.0,16.49,0.03,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
71.109,4.81,137.5,194.31,-1.0,0.0,16.48,0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
71.309,4.81,137.5,194.31,-1.0,0.0,16.52,0.05,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
71.509,4.81,137.5,194.31,-1.0,0.0,16.49,0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
71.709,4.81,137.5,194.31,-1.0,0.0,16.5,0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
71.909,4.81,137.5,194.31,-1.0,0.0,16.5,0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
72.109,4.81,137.5,194.31,-1.0,0.0,16.54,0.05,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
72.309,4.81,137.5,194.31,-1.0,0.0,16.51,0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
72.509,4.81,137.5,194.31,-1.0,0.0,16.55,0.04,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
72.709,4.81,137.5,194.31,-1.0,0.0,16.59,0.08,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
72.909,4.81,137.5,194.31,-1.0,0.0,16.6,0.07,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
73.109,4.81,137.5,194.31,-1.0,0.0,16.53,-0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
73.309,4.81,137.5,194.31,-1.0,0.0,16.54,0.0,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
73.509,4.81,137.5,194.31,-1.0,0.0,16.56,0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
73.709,4.81,137.5,194.31,-1.0,0.0,16.52,-0.03,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
73.909,4.81,137.5,194.31,-1.0,0.0,16.57,0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
74.109,4.81,137.5,194.31,-1.0,0.0,16.58,0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
74.309,4.81,137.5,194.31,-1.0,0.0,16.56,0.0,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
74.509,4.81,137.5,194.31,-1.0,0.0,16.57,0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
74.709,4.81,137.5,194.31,-1.0,0.0,16.62,0.06,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
74.909,4.81,137.5,194.31,-1.0,0.0,16.56,-0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
75.109,4.81,137.5,194.31,-1.0,0.0,16.55,-0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
75.309,4.81,137.5,194.31,-1.0,0.0,16.53,-0.03,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
75.509,4.81,137.5,194.31,-1.0,0.0,16.46,-0.09,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
75.709,4.81,137.5,194.31,-1.0,0.0,16.53,-0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
75.909,4.81,137.5,194.31,-1.0,0.0,16.56,0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
76.109,4.81,137.5,194.31,-1.0,0.0,16.55,0.0,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
76.309,4.81,137.5,194.31,-1.0,0.0,16.53,-0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
76.509,4.81,137.5,194.31,-1.0,0.0,16.47,-0.07,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
76.709,4.81,137.5,194.31,-1.0,0.0,16.49,-0.04,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
76.909,4.81,137.5,194.31,-1.0,0.0,16.48,-0.03,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
77.109,4.81,137.5,194.31,-1.0,0.0,16.48,-0.03,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
77.309,4.81,137.5,194.31,-1.0,0.0,16.49,-0.02,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
77.509,4.81,137.5,194.31,-1.0,0.0,16.49,-0.01,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
77.709,4.81,137.5,194.31,-1.0,0.0,16.43,-0.06,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
77.909,4.81,137.5,194.31,-1.0,0.0,16.4,-0.08,30.03,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
